&
B C.23_C 58.6425 167.799
2.65 20.0647 0 1.33197
2.75 20.0647 0 3.11178
2.9 4.94771 0.000229305 16.3384
3.1 0.959609 0.34979 40.7027
3.3 1.37738 1.83723 81.9696
3.5 0.35246 26.4834 145.49
3.7 0.421935 108.717 235.416
3.95 0.263073 316.568 589.875
4.25 0.105163 869.496 965.916
4.55 0 2748.98 1473.34
4.85 0 3957.33 2021.58
&
B HOH 172.244 154.231
1.55 8.53917 0 0.000446815
1.65 8.53917 0 0.00140949
1.75 -3.88611 1 0.00410423
1.85 8.53917 0 0.00922698
1.95 8.53917 0 0.019606
2.05 0 0.0294118 0.0350392
2.15 -1.21402 1 0.0593919
2.25 -0.768325 1 0.0927481
2.35 -0.540099 0.25 0.139395
2.45 8.53917 0 0.185886
2.55 -0.275245 0.333333 0.253117
2.65 8.53917 0 0.347618
2.75 -0.093255 0.5 0.455473
2.9 8.53917 0 1.34241
3.1 -0.27324 2.83333 2.15581
3.3 -0.982975 9.00084 3.36767
3.5 -0.301375 6.95637 5.14607
3.7 -0.761649 16.2574 7.58972
3.95 -0.724606 37.5931 18.2126
4.25 -0.0775502 30.6397 28.353
4.55 0 30.9775 36.9278
4.85 0 33.8725 49.5329
&
B MG 3 1.27577
1.55 0.0266419 0 1.36132e-05
1.65 0.0266419 0 2.15763e-05
1.75 0.0266419 0 4.38666e-05
1.85 0.0266419 0 8.6241e-05
1.95 0.0266419 0 0.000172094
2.05 0.0266419 0 0.000299754
2.15 0.0266419 0 0.000501195
2.25 0.0266419 0 0.000777111
2.35 0.0266419 0 0.00116296
2.45 0.0266419 0 0.00154753
2.55 0.0266419 0 0.00210365
2.65 -2.47718 2 0.00288534
2.75 0.0266419 0 0.0037775
2.9 0.0266419 0 0.0111141
3.1 0.0266419 0 0.0178424
3.3 0.0266419 0 0.0278666
3.5 0.0266419 0 0.0425771
3.7 0.0266419 0 0.0627906
3.95 0.0266419 0 0.150661
4.25 0 0.5 0.23454
4.55 0 0.5 0.305469
4.85 0.0266419 0 0.409736
&
B MN 9.5 0.574637
1.55 0.619164 0 1.16275e-05
1.65 0.619164 0 1.52143e-05
1.75 0.619164 0 2.52543e-05
1.85 0.619164 0 4.43408e-05
1.95 0.619164 0 8.30112e-05
2.05 0.619164 0 0.000140512
2.15 0.619164 0 0.000231246
2.25 0.619164 0 0.000355525
2.35 0.619164 0 0.000529322
2.45 0.619164 0 0.000702539
2.55 0.619164 0 0.000953029
2.65 0.619164 0 0.00130512
2.75 -4.58126 2.20833 0.00170697
2.9 -5.53366 3.54167 0.00501153
3.1 -4.18273 2.95833 0.00804212
3.3 -3.3803 0.791667 0.0125573
3.5 0.619164 0 0.0191833
3.7 0.619164 0 0.0282879
3.95 0.619164 0 0.0678668
4.25 0.619164 0 0.105648
4.55 0.619164 0 0.137596
4.85 0.619164 0 0.18456
&
B ZN 4.98039 2.01378
1.55 0.11648 0 1.57034e-05
1.65 0.11648 0 2.8273e-05
1.75 0.11648 0 6.34578e-05
1.85 0.11648 0 0.000130345
1.95 0.11648 0 0.000265863
2.05 0.11648 0 0.000467372
2.15 0.11648 0 0.000785343
2.25 0.11648 0 0.00122087
2.35 0.11648 0 0.00182993
2.45 0.11648 0 0.00243696
2.55 0.11648 0 0.00331479
2.65 -1.59306 0.166667 0.00454868
2.75 -3.74399 3.04167 0.00595692
2.9 -1.41885 0.517157 0.0175376
3.1 -0.967708 0.446078 0.028158
3.3 0.11648 0 0.0439811
3.5 0.11648 0 0.0672015
3.7 -0.209176 0.308824 0.099108
3.95 0.11648 0 0.23781
4.25 0.11648 0 0.370211
4.55 0.11648 0 0.482172
4.85 0 0.5 0.646755
&
C.11 HOH 48.0515 74.4805
1.55 6.02627 0 0.00084232
1.65 6.02627 0 0.00361578
1.75 6.02627 0 0.010497
1.85 6.02627 0 0.0280056
1.95 6.02627 0 0.0641813
2.05 6.02627 0 0.111888
2.15 6.02627 0 0.160054
2.25 6.02627 0 0.230059
2.35 6.02627 0 0.31183
2.45 6.02627 0 0.422538
2.55 6.02627 0 0.51318
2.65 6.02627 0 0.664838
2.75 6.02627 0 0.779319
2.9 -0.0573482 2.10877 1.99097
3.1 0 1.81754 2.76206
3.3 -1.00079 9.8183 3.60357
3.5 -0.0357954 4.87018 4.69853
3.7 0 4.88421 5.8457
3.95 0 9.72982 12.6909
4.25 0.348214 4.64693 13.6981
4.55 0.0389797 6.77632 12.2912
4.85 0.523793 3.39944 13.5988
&
C.12 HOH 732.162 723.362
1.55 -8.01961 2.2 0.000460528
1.65 -6.30474 2.01124 0.00221368
1.75 12.8803 0 0.00481354
1.85 -0.0763343 0.011236 0.0104102
1.95 12.8803 0 0.0172306
2.05 -0.914262 0.0906863 0.0272748
2.15 1.76315 0.00735294 0.0428738
2.25 0.752065 0.00735294 0.0619605
2.35 0.252799 0.0367647 0.098504
2.45 -0.259774 1.05924 0.19993
2.55 -0.902582 1.18771 0.390753
2.65 -0.179179 0.972007 0.812555
2.75 -0.940107 3.70412 1.44288
2.9 -0.336854 8.00713 5.7172
3.1 0 9.05094 10.9077
3.3 -0.961412 47.8646 18.3011
3.5 -1.03872 79.4116 28.1043
3.7 -0.683716 81.2229 40.9962
3.95 -0.531051 152.39 89.6031
4.25 0 123.635 131.297
4.55 0 117.489 167.583
4.85 0.201138 101.803 227.741
&
C.12 MN 7 2.69511
1.55 0.294906 0 1.16786e-05
1.65 0.294906 0 1.82105e-05
1.75 0.294906 0 2.78971e-05
1.85 0.294906 0 4.87492e-05
1.95 0.294906 0 7.41607e-05
2.05 0.294906 0 0.000111584
2.15 0.294906 0 0.000169703
2.25 0.294906 0 0.000240816
2.35 0.294906 0 0.000376971
2.45 0.294906 0 0.000754865
2.55 0.294906 0 0.00146583
2.65 0.294906 0 0.00303739
2.75 0.294906 0 0.00538589
2.9 0.294906 0 0.0213112
3.1 -0.693735 1 0.0406499
3.3 -2.77901 5 0.0681966
3.5 0 1 0.104721
3.7 0.294906 0 0.152754
3.95 0.294906 0 0.333855
4.25 0.294906 0 0.489197
4.55 0.294906 0 0.624393
4.85 0.294906 0 0.848532
&
C.12 ZN 0.173273 9.44486
1.55 0.611141 0 1.58825e-05
1.65 0.611141 0 3.87732e-05
1.75 0.611141 0 7.27193e-05
1.85 0.611141 0 0.000145794
1.95 0.611141 0 0.000234847
2.05 0.611141 0 0.000365994
2.15 0.611141 0 0.000569668
2.25 0.611141 0 0.00081888
2.35 0.611141 0 0.00129603
2.45 0.611141 0 0.00262033
2.55 0.611141 0 0.00511188
2.65 0.611141 0 0.0106193
2.75 0.611141 0 0.0188495
2.9 0.611141 0 0.0746587
3.1 0.493833 0.011236 0.14243
3.3 0.611141 0 0.238966
3.5 0.611141 0 0.366964
3.7 0.611141 0 0.535293
3.95 0.611141 0 1.16995
4.25 0.611141 0 1.71434
4.55 0.565212 0.037037 2.18812
4.85 0.5067 0.125 2.9736
&
C.21 HOH 267.082 390.609
1.55 -2.98684 1.05556 0.0128917
1.65 10.9954 0 0.0454176
1.75 10.9954 0 0.127593
1.85 10.9954 0 0.263674
1.95 10.9954 0 0.444245
2.05 10.9954 0 0.666855
2.15 3.98865 0.00909091 0.919845
2.25 0 1.1202 1.19598
2.35 -0.274489 2.03235 1.5445
2.45 0 1.01134 1.88591
2.55 1.55557 0.0555556 2.33553
2.65 1.08245 0.277778 2.79003
2.75 1.10282 1.12103 3.3774
2.9 0 6.7619 8.48029
3.1 -0.296253 15.3974 11.4495
3.3 -0.115006 17.1227 15.2625
3.5 -0.607088 35.9961 19.6154
3.7 -0.309427 34.9973 25.6832
3.95 0 45.5596 51.7206
4.25 0.0988527 35.3462 69.2272
4.55 0.200911 35.3505 80.8772
4.85 0.365792 33.8669 92.6836
&
C.21 MG 2.08107 3.23104
1.55 0.0331744 0 0.000116555
1.65 0.0331744 0 0.000385603
1.75 0.0331744 0 0.00106534
1.85 0.0331744 0 0.00219098
1.95 0.0331744 0 0.00368462
2.05 0.0331744 0 0.005526
2.15 -0.0670454 0.0238095 0.00761869
2.25 0.0331744 0 0.00990285
2.35 0.0331744 0 0.0127857
2.45 0.0331744 0 0.0156098
2.55 0.0331744 0 0.019329
2.65 0.0331744 0 0.0230885
2.75 0.0331744 0 0.0279471
2.9 0.0331744 0 0.0701571
3.1 0.0331744 0 0.0947175
3.3 0.0331744 0 0.126258
3.5 0.0331744 0 0.162265
3.7 0.0331744 0 0.212457
3.95 0.0331744 0 0.427832
4.25 0.0331744 0 0.572643
4.55 0 1 0.66901
4.85 -0.0122921 1.05726 0.76667
&
C.21 ZN 1.0119 5.10014
1.55 0.124571 0 0.000178194
1.65 0.124571 0 0.000602882
1.75 0.124571 0 0.00167583
1.85 0.124571 0 0.00345263
1.95 0.124571 0 0.00581032
2.05 0.124571 0 0.00871691
2.15 0.124571 0 0.0120202
2.25 0.124571 0 0.0156257
2.35 0.124571 0 0.0201762
2.45 0.124571 0 0.024634
2.55 0.124571 0 0.0305047
2.65 0.124571 0 0.036439
2.75 0.124571 0 0.0441082
2.9 0.124571 0 0.110736
3.1 0.124571 0 0.149504
3.3 0.124571 0 0.19929
3.5 0.124571 0 0.256126
3.7 0.124571 0 0.335353
3.95 -0.0547827 1 0.675319
4.25 0.124571 0 0.903901
4.55 0.121774 0.0119048 1.05601
4.85 0.124571 0 1.21017
&
C.22 CA 2.60404 4.80114
1.55 0.104964 0 1.09876e-05
1.65 0.104964 0 1.41417e-05
1.75 0.104964 0 3.01629e-05
1.85 0.104964 0 9.82476e-05
1.95 0.104964 0 0.000295425
2.05 0.104964 0 0.000820439
2.15 0.104964 0 0.00180314
2.25 0.104964 0 0.0032417
2.35 0.104964 0 0.00514746
2.45 0.104964 0 0.00781025
2.55 0.104964 0 0.0110592
2.65 0.096782 0.000590667 0.0149082
2.75 0.0988351 0.000590667 0.019836
2.9 0.104212 0.000189502 0.0579007
3.1 0.101316 0.00156034 0.0906981
3.3 0.104964 0 0.135193
3.5 0.0481325 0.0555556 0.196893
3.7 0.104964 0 0.274167
3.95 -0.0119578 0.670211 0.598015
4.25 -0.0751228 1.50186 0.84234
4.55 0.101391 0.0370661 1.14611
4.85 0.0536446 0.336417 1.39497
&
C.22 HOH 2327.4 2852.86
1.55 -7.85512 2.33915 0.000596824
1.65 -4.40355 1.00198 0.00247102
1.75 -2.8253 1.00224 0.0119909
1.85 1.99515 0.00228135 0.0524471
1.95 -1.2705 1.61335 0.169611
2.05 -0.381471 0.705238 0.481576
2.15 0 0.813089 1.0655
2.25 2.06669 0.117873 1.9203
2.35 1.54147 0.462829 3.05271
2.45 0.250704 1.92884 4.63495
2.55 1.02874 1.17881 6.56548
2.65 1.16199 2.62587 8.8526
2.75 0.862403 3.10606 11.7807
2.9 0.027427 22.3123 34.3989
3.1 0 51.7342 53.8873
3.3 -0.228607 100.958 80.3266
3.5 -0.44735 182.989 116.989
3.7 -0.394063 241.588 162.905
3.95 -0.0809479 385.297 355.337
4.25 0 387.097 500.516
4.55 0 447.562 681.017
4.85 0.059647 490.961 828.889
&
C.22 MG 16.9926 23.5983
1.55 2.6491 0 1.48541e-05
1.65 2.6491 0 3.03571e-05
1.75 2.6491 0 0.000109103
1.85 2.6491 0 0.000443749
1.95 2.6491 0 0.0014129
2.05 2.6491 0 0.00399342
2.15 2.6491 0 0.00882352
2.25 1.69478 0.000189502 0.0158943
2.35 1.60574 0.000379003 0.0252613
2.45 1.76509 0.000379003 0.0383493
2.55 0 0.0771126 0.0543183
2.65 2.19639 0.000189502 0.0732368
2.75 0 0.154415 0.0974574
2.9 0.243428 0.218391 0.284551
3.1 2.05296 0.00189502 0.445755
3.3 0.0610268 0.339442 0.664455
3.5 0 1.2071 0.967717
3.7 0.511165 0.25729 1.34753
3.95 0.661605 0.655775 2.93929
4.25 -0.0272833 4.26341 4.14018
4.55 -0.0820239 6.15143 5.63324
4.85 0.303733 3.66519 6.85641
&
C.22 MN 19.2327 10.6292
1.55 2.0936 0 1.21864e-05
1.65 2.0936 0 1.91693e-05
1.75 2.0936 0 5.46385e-05
1.85 2.0936 0 0.000205371
1.95 2.0936 0 0.000641901
2.05 2.0936 0 0.00180423
2.15 2.0936 0 0.00397982
2.25 2.0936 0 0.00716466
2.35 2.0936 0 0.0113838
2.45 2.0936 0 0.0172789
2.55 2.0936 0 0.0244717
2.65 -1.98658 1.06971 0.0329931
2.75 -2.31906 1.30288 0.0439026
2.9 -1.35232 1.35179 0.128174
3.1 0.21217 0.068728 0.200784
3.3 0.328354 0.0786729 0.299292
3.5 -1.31043 1.78207 0.435888
3.7 0 0.397859 0.606966
3.95 0 1.31776 1.32393
4.25 -0.88585 6.09221 1.86484
4.55 0 4.46836 2.53735
4.85 0.187902 1.30262 3.0883
&
C.22 ZN 33.1713 37.2494
1.55 3.96432 0 1.76621e-05
1.65 3.96432 0 4.21333e-05
1.75 3.96432 0 0.000166433
1.85 3.96432 0 0.000694665
1.95 3.96432 0 0.00222446
2.05 2.19831 0.000590667 0.00629776
2.15 3.96432 0 0.013922
2.25 3.16812 0.000590667 0.0250831
2.35 1.55403 0.00134867 0.0398688
2.45 0.712459 0.0140609 0.0605279
2.55 -1.75291 0.50272 0.0857346
2.65 -0.704748 0.255629 0.115597
2.75 -2.32311 3.36281 0.153829
2.9 -1.53034 7.1786 0.449153
3.1 -0.991024 1.91858 0.70361
3.3 -0.693764 2.11926 1.04883
3.5 0.151361 0.683782 1.52752
3.7 0.435776 1.36116 2.12705
3.95 0 4.59453 4.6396
4.25 0.43997 3.10083 6.5352
4.55 1.04292 2.17855 8.89197
4.85 0.319463 5.89828 10.8227
&
C.23 CA 42.8503 16.0303
1.55 4.37802 0 1.15519e-05
1.65 4.37802 0 1.48751e-05
1.75 4.37802 0 2.32289e-05
1.85 4.37802 0 4.14923e-05
1.95 0 8.04959e-05 8.25798e-05
2.05 0.0510203 8.04959e-05 0.000158326
2.15 -0.18892 0.000586569 0.000273485
2.25 0.585968 8.04959e-05 0.000482901
2.35 -0.839715 0.00357583 0.000821321
2.45 -0.00388054 0.00205761 0.00164877
2.55 -0.462657 0.0055668 0.00348848
2.65 0.287257 0.00408188 0.00725349
2.75 -3.27571 0.355962 0.0132893
2.9 -2.14504 0.502779 0.058204
3.1 -1.36764 0.527432 0.13308
3.3 -3.2862 9.47036 0.262971
3.5 -3.19661 12.2916 0.464351
3.7 -2.12798 7.20642 0.754418
3.95 0 2.45 1.84466
4.25 -0.202207 3.46185 2.82151
4.55 0.593842 1.43027 4.04743
4.85 0.0879179 5.13759 5.61628
&
C.23 HOH 16060.1 9525.26
1.55 -9.57684 14.2482 0.000932174
1.65 -6.9874 4.55474 0.00290678
1.75 -2.5354 0.595883 0.00787065
1.85 -4.94763 3.43695 0.0187229
1.95 -4.694 5.51447 0.0431372
2.05 -4.05472 5.88332 0.0881462
2.15 -1.92208 1.88939 0.156574
2.25 -1.10536 2.17714 0.28101
2.35 -2.81849 8.87595 0.4821
2.45 -1.4455 4.93266 0.973772
2.55 -1.10642 6.24939 2.06694
2.65 -1.42916 17.9705 4.30412
2.75 -1.02887 22.0771 7.8906
2.9 -1.04274 98.1 34.5792
3.1 -1.35527 306.621 79.0707
3.3 -1.59095 766.953 156.252
3.5 -1.76334 1609.89 275.913
3.7 -1.69826 2450.36 448.272
3.95 -1.04779 3125.35 1096.1
4.25 -0.33325 2339.62 1676.55
4.55 -0.01624 2444.37 2405
4.85 0 2820.43 3337.21
&
C.23 MG 94.5631 78.791
1.55 6.74123 0 1.7628e-05
1.65 6.74123 0 3.39616e-05
1.75 6.74123 0 7.50218e-05
1.85 6.74123 0 0.000164789
1.95 0 0.000506073 0.00036674
2.05 0.378134 0.000506073 0.000739045
2.15 6.74123 0 0.00130506
2.25 -1.6978 0.0294936 0.00233438
2.35 -4.05486 0.230846 0.00399776
2.45 -3.5743 0.78564 0.00806476
2.55 -2.1734 1.33055 0.0171072
2.65 -2.28252 1.95004 0.0356128
2.75 -3.26758 6.68287 0.0652794
2.9 -4.05748 17.3606 0.286042
3.1 -2.80738 14.7851 0.654067
3.3 -1.78233 8.48973 1.2925
3.5 -0.800043 5.0829 2.28231
3.7 0 2.6526 3.70803
3.95 0.545774 5.24868 9.06671
4.25 0.418154 9.12321 13.8681
4.55 0.38333 8.16292 19.8936
4.85 0.299752 12.6469 27.6048
&
C.23 MN 104.34 35.4894
1.55 7.03608 0 1.34359e-05
1.65 7.03608 0 2.07929e-05
1.75 7.03608 0 3.92874e-05
1.85 7.03608 0 7.97207e-05
1.95 7.03608 0 0.000170684
2.05 7.03608 0 0.000338379
2.15 -6.33027 0.333333 0.000593327
2.25 -5.06296 0.167206 0.00105695
2.35 -5.22481 0.33593 0.00180618
2.45 1.59127 8.04959e-05 0.00363806
2.55 -4.95007 2.3894 0.007711
2.65 -4.47583 5.54345 0.0160463
2.75 -3.51615 1.79059 0.0294089
2.9 -5.1293 22.6761 0.128846
3.1 -4.25791 21.636 0.294613
3.3 -2.9499 12.8821 0.582177
3.5 -1.5557 4.87452 1.02801
3.7 0 1.15891 1.67019
3.95 0.500874 1.50161 4.08387
4.25 0.50449 2.87094 6.24652
4.55 -0.566049 15.7882 8.96058
4.85 0 10.3914 12.4339
&
C.23 ZN 512.583 124.37
1.55 11.8106 0 2.20407e-05
1.65 11.8106 0 4.78229e-05
1.75 11.8106 0 0.000112636
1.85 0 0.000241488 0.000254332
1.95 -0.63274 0.00110132 0.000573108
2.05 -2.49758 0.0141072 0.00116078
2.15 -2.74839 0.0320822 0.00205423
2.25 -2.99398 0.151771 0.00367899
2.35 -4.45301 1.78588 0.0063046
2.45 -5.4244 3.70587 0.0127243
2.55 -6.17755 13.8079 0.0269977
2.65 -5.92359 21.8082 0.0562083
2.75 -5.90259 41.933 0.103037
2.9 -4.77312 82.9549 0.451506
3.1 -3.74884 46.2639 1.03243
3.3 -2.63161 29.1506 2.04018
3.5 -1.57942 19.7245 3.60258
3.7 -0.680519 11.5592 5.85305
3.95 -0.117657 16.0986 14.3116
4.25 -0.97735 58.1722 21.8905
4.55 -1.21228 112.628 31.4018
4.85 -0.191884 52.7908 43.5736
&
C.31 CA 8.56797 30.4458
1.55 3.37491 0 0.00323105
1.65 3.37491 0 0.00910919
1.75 3.37491 0 0.0178251
1.85 3.37491 0 0.0293894
1.95 3.37491 0 0.0437374
2.05 3.37491 0 0.0603181
2.15 3.37491 0 0.0793491
2.25 3.37491 0 0.10063
2.35 3.37491 0 0.124359
2.45 3.1703 0.00115473 0.151296
2.55 3.37491 0 0.180964
2.65 3.36433 8.04959e-05 0.213608
2.75 0 0.166667 0.251517
2.9 3.34658 0.000223314 0.635159
3.1 3.37491 0 0.848517
3.3 0.749558 0.507189 1.11744
3.5 3.35542 0.000625793 1.45087
3.7 3.04231 0.000897515 1.8699
3.95 0 1.08853 3.72874
4.25 1.14323 1.19321 5.17118
4.55 0.2241 2.7615 6.46129
4.85 0.435829 2.84789 7.89762
&
C.31 HOH 15369.1 18091
1.55 -2.11416 16.6528 1.91397
1.65 1.02467 0.539389 5.40679
1.75 4.91529 0.0670157 10.5858
1.85 2.43322 1.23871 17.4574
1.95 2.15288 2.37426 25.983
2.05 1.54555 2.86956 35.8353
2.15 2.18885 2.78528 47.1436
2.25 1.22235 5.22735 59.7891
2.35 1.62466 4.97265 73.8889
2.45 1.08575 8.62311 89.8948
2.55 1.17081 15.1278 107.523
2.65 0.869588 23.4779 126.921
2.75 0.762573 35.129 149.447
2.9 0.439246 142.291 377.408
3.1 0 383.779 504.186
3.3 -0.245195 848.48 663.979
3.5 -0.627674 1614.94 862.106
3.7 -0.63066 2087.58 1111.09
3.95 -0.33509 3097.59 2215.63
4.25 0 2526.82 3072.73
4.55 0.0267335 2328.15 3839.32
4.85 0.192855 2220.4 4692.79
&
C.31 MG 25.5993 149.645
1.55 8.11735 0 0.0158419
1.65 8.11735 0 0.0447338
1.75 8.11735 0 0.0875737
1.85 8.11735 0 0.144414
1.95 8.11735 0 0.214936
2.05 8.11735 0 0.296433
2.15 8.11735 0 0.389973
2.25 -0.0109096 0.5 0.494573
2.35 1.96735 0.00636943 0.611204
2.45 1.70897 0.0138936 0.743602
2.55 5.86535 0.00115473 0.889422
2.65 8.11735 0 1.04987
2.75 8.11735 0 1.2362
2.9 3.43204 0.1 3.12186
3.1 3.71856 0.1 4.17054
3.3 7.6755 0.000910557 5.49231
3.5 1.53788 0.508214 7.13117
3.7 0.902804 1.453 9.19076
3.95 1.27006 1.71134 18.3272
4.25 1.04598 3.01578 25.417
4.55 0.444019 9.41444 31.7581
4.85 0.779184 8.77417 38.8179
&
C.31 MN 21.2839 67.4039
1.55 5.72761 0 0.00714108
1.65 5.72761 0 0.0201547
1.75 5.72761 0 0.0394508
1.85 5.72761 0 0.065053
1.95 5.72761 0 0.0968179
2.05 5.72761 0 0.133526
2.15 5.72761 0 0.175658
2.25 5.72761 0 0.222773
2.35 5.72761 0 0.275307
2.45 5.72761 0 0.334942
2.55 5.72761 0 0.400622
2.65 5.72761 0 0.472893
2.75 5.72761 0 0.556821
2.9 5.71023 8.04959e-05 1.40616
3.1 5.47763 0.00174216 1.87852
3.3 5.72761 0 2.47387
3.5 1.76894 0.361411 3.21206
3.7 1.31316 1.10358 4.13975
3.95 1.96057 1.13896 8.25503
4.25 0.379992 7.41192 11.4484
4.55 0.305233 5.9784 14.3046
4.85 0.693406 5.28777 17.4845
&
C.31 ZN 58.2468 236.213
1.55 9.48652 0 0.0250004
1.65 9.48652 0 0.0706057
1.75 9.48652 0 0.138228
1.85 9.48652 0 0.227949
1.95 9.48652 0 0.339267
2.05 9.48652 0 0.467908
2.15 5.84103 0.00174216 0.615559
2.25 6.07167 0.00174216 0.780669
2.35 1.27242 0.270231 0.964769
2.45 2.83261 0.0690025 1.17376
2.55 7.86471 0.000432713 1.40393
2.65 3.17816 0.068922 1.6572
2.75 6.28518 0.00348893 1.95132
2.9 1.8538 0.0669325 4.92779
3.1 2.30514 0.129489 6.58312
3.3 1.51149 1.18689 8.66951
3.5 0.646491 4.50134 11.2564
3.7 1.49423 3.12141 14.5075
3.95 0.898934 5.95796 28.9292
4.25 0.985524 7.23564 40.1203
4.55 1.06167 10.6634 50.1296
4.85 0.564294 24.9682 61.2733
&
C.32 CA 58.4317 53.4168
1.55 5.30082 0 5.61242e-05
1.65 5.30082 0 0.000330045
1.75 5.30082 0 0.00141615
1.85 5.30082 0 0.0046467
1.95 5.30082 0 0.0115947
2.05 5.30082 0 0.0229856
2.15 5.30082 0 0.0389256
2.25 5.21968 1.97141e-05 0.0596146
2.35 5.30082 0 0.0850853
2.45 4.27881 0.00103838 0.11646
2.55 -0.574639 0.50148 0.154306
2.65 -1.21181 0.666667 0.197742
2.75 4.20891 1.97141e-05 0.250288
2.9 4.27205 0.00625061 0.693691
3.1 0.796106 0.461532 1.02945
3.3 0 1.90327 1.48463
3.5 -0.379525 3.05655 2.08795
3.7 0 2.14313 2.8781
3.95 0.279078 4.70508 6.22975
4.25 -0.586763 17.4499 9.07888
4.55 0.0528568 12.1406 12.8031
4.85 0 15.3962 16.188
&
C.32 HOH 40534.3 31740.5
1.55 -6.55599 20.0866 0.0274172
1.65 -2.99579 4.60387 0.190182
1.75 -1.67841 5.27607 0.835551
1.85 -1.26215 9.73397 2.75516
1.95 0.140667 4.14188 6.88371
2.05 0.252254 5.77855 13.6522
2.15 0.519612 7.89279 23.1238
2.25 1.05167 7.2726 35.4173
2.35 0.936373 10.5898 50.5521
2.45 0.848101 17.9569 69.1952
2.55 0.908595 21.3557 91.6833
2.65 1.11208 24.3465 117.493
2.75 0.63254 50.623 148.716
2.9 0.231176 233.042 412.188
3.1 -0.0951876 672.783 611.695
3.3 -0.740754 1850.37 882.17
3.5 -1.01242 3414.6 1240.66
3.7 -0.980636 4559.58 1710.17
3.95 -0.671312 7243.57 3701.74
4.25 -0.237468 6840.67 5394.7
4.55 0 7268.17 7607.65
4.85 0 8261.9 9618.96
&
C.32 MG 289.083 262.551
1.55 10.0924 0 0.000236707
1.65 10.0924 0 0.00158307
1.75 10.0924 0 0.00692143
1.85 10.0924 0 0.0228
1.95 10.0924 0 0.0569506
2.05 3.76537 0.00261097 0.112938
2.15 3.13014 0.00835385 0.191286
2.25 0 0.398099 0.292975
2.35 0.57979 0.125039 0.418167
2.45 0 1.07404 0.572378
2.55 0 1.583 0.758396
2.65 4.99156 0.00656411 0.97189
2.75 2.02782 0.0512431 1.23016
2.9 0.216415 2.02318 3.40955
3.1 0.0431081 3.76214 5.05983
3.3 0.0898168 3.95534 7.29714
3.5 0.652835 5.28711 10.2625
3.7 0 17.8892 14.1462
3.95 -0.439703 59.7057 30.6201
4.25 -0.195889 63.6133 44.6239
4.55 0 57.271 62.9289
4.85 0.0213626 72.3267 79.5661
&
C.32 MN 110.33 118.259
1.55 7.41148 0 0.000112114
1.65 7.41148 0 0.000718547
1.75 7.41148 0 0.00312307
1.85 7.41148 0 0.0102752
1.95 7.41148 0 0.0256574
2.05 1.9085 0.0075188 0.0508756
2.15 0.71272 0.0422209 0.0861651
2.25 7.41148 0 0.131968
2.35 4.24742 1.97141e-05 0.188358
2.45 4.53515 0.00261097 0.257818
2.55 -0.891421 0.833333 0.341605
2.65 7.41148 0 0.437768
2.75 -0.241882 0.705817 0.554099
2.9 0 0.962869 1.53575
3.1 -0.466196 4.11186 2.27907
3.3 0.506836 1.70975 3.28681
3.5 0 3.78315 4.62249
3.7 1.7113 1.14779 6.3718
3.95 0 11.904 13.792
4.25 -0.600381 40.149 20.0997
4.55 0.143793 22.5001 28.3447
4.85 0.0355742 22.4703 35.8385
&
C.32 ZN 474.328 414.432
1.55 11.578 0 0.000367853
1.65 11.578 0 0.00249306
1.75 11.578 0 0.0109196
1.85 -1.1712 0.2 0.0359836
1.95 11.578 0 0.0898897
2.05 -0.808187 0.4 0.178265
2.15 -1.53401 2.2 0.301935
2.25 0.838208 0.2 0.46245
2.35 1.18851 0.201101 0.660063
2.45 3.38438 0.000573281 0.903483
2.55 0 1.00004 1.19711
2.65 0 1.00185 1.5341
2.75 0 1.11378 1.94178
2.9 -0.157227 6.29825 5.38191
3.1 0.12563 7.04392 7.98685
3.3 -0.492816 18.8548 11.5184
3.5 -0.075493 17.7579 16.1992
3.7 0.232467 12.6438 22.3295
3.95 -0.0419559 50.4042 48.3332
4.25 -0.348782 107.269 70.438
4.55 -0.194626 120.675 99.3322
4.85 -0.0116424 127.064 125.594
&
C.33 CA 143.4 15.9432
1.55 7.9895 0 1.00088e-05
1.65 7.9895 0 1.01219e-05
1.75 7.9895 0 1.12938e-05
1.85 7.9895 0 2.22827e-05
1.95 7.9895 0 7.96979e-05
2.05 7.9895 0 0.00033159
2.15 1.23721 0.00029163 0.00100579
2.25 7.9895 0 0.00240181
2.35 7.9895 0 0.00471463
2.45 0.958481 0.000935442 0.0080291
2.55 4.43269 0.000143123 0.0123944
2.65 7.9895 0 0.0183755
2.75 7.9895 0 0.0260088
2.9 -0.102381 0.0922184 0.0832415
3.1 -1.98331 1.85607 0.145287
3.3 -4.16389 29.4045 0.24461
3.5 -3.81096 27.3534 0.404102
3.7 -1.4749 7.87902 0.64459
3.95 -1.38897 10.8203 1.6322
4.25 -1.04355 11.1297 2.72156
4.55 -1.23142 20.6626 4.21756
4.85 -1.29933 34.2009 5.77687
&
C.33 HOH 22479.3 9473.52
1.55 -13.1765 8.95469 1.52104e-05
1.65 -9.75869 2.2264 8.24318e-05
1.75 -6.64246 2.30186 0.000778793
1.85 -5.36607 2.36416 0.00730844
1.95 -1.58772 0.370417 0.0414248
2.05 -2.69301 3.62372 0.1911
2.15 -2.03582 5.33164 0.591714
2.25 -0.798043 3.15683 1.42123
2.35 -0.189224 3.37786 2.79552
